,QuestionID,Question Text,TrustCategory,TrustAbsRelevance,TrustRelevance,JoyCategory,JoyAbsRelevance,JoyRelevance,AnticipationCategory,AnticipationAbsRelevance,AnticipationRelevance,SurpriseCategory,SurpriseAbsRelevance,SurpriseRelevance,SadnessCategory,SadnessAbsRelevance,SadnessRelevance,FearCategory,FearAbsRelevance,FearRelevance,AngerCategory,AngerAbsRelevance,AngerRelevance,DisgustCategory,DisgustAbsRelevance,DisgustRelevance,NoEmotion
366,53744481,"""I am creating a DeepLens project to recognise people, when one of select group of people are scanned by the camera.The project uses a lambda, which processes the images and triggers the 'rekognition' aws api.On AWS lambda console ( which has 1.8.9 boto version ), I get following issue when I try to call an AWS python API:Note :img_stris a byte arrayFirst error: sendall() argument 1 must be string or buffer, not dictReason in my understanding: { ""Bytes"" : image } is a Json and NOT a stringMy Solution: Make the json a string ( not sure whether I can concatenate img_str ( a byte array )Now error: Error in face detection lambda: 'ascii' codec can't decode byte 0xff in position 52: ordinal not in range(128)QuestionHow do I concatenate a byte array (img_str) with strings without losing the array ?Can i convertimagevariable to string WITHOUTgetting the can't decode byte 0xffexception ? orCan we do something else to overcome this issue ?Thanks in advance guys !!""",False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
367,51103236,"""Not sure what the issues is as my code just stopped working overnight, but the text detection on Google Vision is either returning nil or returning words that are non-existent on the subject.Here's my request function:Part of my analyze results function:""",False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
368,38984901,"""I have been testing the Microsoft Computer Vision API with some pictures I took and it is not able to properly identify what I am uploading. Is there a way I could teach it what I am uploading is?My tests have been using.A sample image:It should include ""bottle"" in the tags at the very least.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
369,36655630,"""I cross posted this to the google group for Cloud Vision...and have added some additional findings.Here are all of the specifics I believe are relevant:Using VB.NET 2010Using service account authenticationLimited to .NET 4.0Using these Google libs: Google.Api  v1.10.0, Google.Apis.Auth v1.10.0, Google.Apis.Vision.v1  v1.12.0.45Performing Text and Safe Search AnalysisPassing image content in request (not using Google Drive)When just sending through 4 images or so per request, things work as expected... I get responses, and annotations.If I up the number of images to 8 files per request,   The response back from Execute contains no results..  No errors, no exceptions either.Just a Google.Apis.Vision.v1.Data.BatchAnnotateImagesResponse object with zero responses.   Using a network traffic monitoring tool, I see the connection to google vision - and the service returns a 200 server response.  But is otherwise empty.Further research showed that I'm able to successfully send about a total 1MB of base64 content to the API per overall request  Anything more, I get the odd condition described.According to the API documentation, the following limits apply to Google Cloud Vision API usage.I'm not seeing any way I could be breaking the documented limits:    8 files per each request, total way less than 8MB, and no file even close to 4MB.Any thoughts as to what I might be missing?  Are the documented limitations below correct?MB per image 4 MBMB per request 8 MBRequests per second 10Requests per feature per day 700,000Requests per feature per month 20,000,000Images per second 8Images per request 16""",False,0,0,True,1,100,True,1,100,True,1,100,False,0,0,True,1,100,False,0,0,False,0,0,False
370,39905841,"""I would like to get the data from Google cloud vision API and see the input can be given in the base64 and image uri format.But base64 appears to be too long and to upload the image as uri it take some extra time.Please let me know if anyone knows of any other work around for this.""",False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
371,51389440,"""So I am attempting to use Azure Computer Vision OCR to recognize text in a jpg image.  The image is about 2000x3000 pixels and is a picture of a contract.  I want to get all the text and the bounding boxes.  The image DPI is over 300 and it's quality is very clear.  I noticed that a lot of text was being skipped so I cropped a section of the image and submitted that instead.  This time it recognized text that it did not recognize before.  Why would it do this?  If the quality of the image never changed and the image was within the bounds of the resolution requirements, why is it skipping texts?""",False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
372,54847537,"""Is it possibile restrict the search of Google vision api filtering by specific countries or geographic zones ? By language ?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
373,50715542,"""Trying detect image Values using Google Cloud Vision using c# asp.net c# but i am getting below error.I am getting error in below line. And tried to open this url is not working:Below is my design code.Below is my code which worte in button click for display in labelI used below example url:I created service key account also in google for json file.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True,1,100,False
374,53701338,"""I am trying to develop C# Google Vision API function.the code is supposed to compile into dll and it should run to do the following steps.get the image from the image Path.send the image to Google vision apiCall the document text detection functionget the return value (text string values)DoneWhen I run the dll, However, it keeps giving me an throw exception error. I am assuming that the problem is on the google credential but not sure...Could somebody help me out with this? I don't even know that the var credential = GoogleCredential.FromFile(Credential_Path); would be the right way to call the json file...""",True,3,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
375,52219324,"""I am currently using Google Vision API in python to detect Chinese character in an image, but I found google will return python source code (Such as \xe7\x80\x86\xe7\xab\x91) instead of some human-readable string.How can I convert it to human-readable text with utf-8 format?Thanks all of your answer, may be I post my code is more easily for all of you.Here is my code, basically I try to convert the whole json return from GOOGLE Vision and save in a json file, however, it hasn't success.try:    code = requests.post(''+GOOGLE_API_KEY, data=params,headers=headers)except requests.exceptions.ConnectionError:    print('Request error')Thank you""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
376,48704050,"""I got ""undefined"" while trying to Parse this JSON file:This file is th result from a XMLHttpRequest from the google vision API and This is what i'm doing to print ""description"" field:""",False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
377,39540741,"""I've been trying to implement an OCR program with Python that reads numbers with a specific format, XXX-XXX. I used Google's Cloud Vision API Text Recognition, but the results were unreliable. Out of 30 high-contrast 1280 x 1024 bmp images, only a handful resulted in the correct output, or at least included the correct output in the results. The program tends to omit some numbers, output in non-English languages or sneak in a few special characters.The goal is to at least output the correct numbers consecutively, doesn't matter if the results are sprinkled with other junk. Is there a way to help the program recognize numbers better, for example limit the results to a specific format, or to numbers only?""",False,0,0,False,0,0,True,5,100,True,1,20,False,0,0,False,0,0,False,0,0,False,0,0,False
378,56184573,"""hi i am following this project on github,i'm using the api amazon rekognition with success,i would like to see how to open the image of the compared face, i think i have to add something in ""index.js""the sample photos i put in the faces folder. thank you !""",False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
379,55766327,"""I have videos stored at amazon s3 cloud and i need to analyze it using google vision cloud and nodejs. Please help me.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
380,44119233,"""I'm trying to run thebut I'm getting this error:Exception in thread ""main"" java.lang.NoSuchMethodError: com.google.common.util.concurrent.MoreExecutors.directExecutor()Ljava/util/concurrent/Executor;These are the characteristics of my project:1-POM.xml file2- Class3- Google Cloud SDKI used the command: gcloud auth application-default loginCan anybody help me?Thanks.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
381,55683585,"""I am trying to access image rekognition service of AWS using google-App-script, for this, I am trying to generate an AWS signature for API call, but response showing an error message.when I am trying with postman using authorization (AWS signature) it is working fine.below is my google app script code in which I am calling the main functionI am not able to figure out what I am doing wrong in the code, or it is the wrong method of generating the signature, please help.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
382,50210568,"""I want to build a deep learning chatbot application which accepts image as input. I have built a lambda function integrating AWS rekognition that accepts image.Now, i want to extend this lambda function, and connect it to Amazon Lex bot , where user can upload the image for analysis.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
383,43771382,"""After installing the required packages using pip, downloading a Json key and setting the enviroment variable in the cmd window with: set GOOGLE_APPLICATION_CREDENTIALS = 'C:\Users\ xxx .json' and following the instructions to use the Google Vision API onI tried the following and got the following error without any idea how to solve the error, so all suggestions are much appreciated""",True,2,100,True,2,100,True,1,50,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
384,43586009,"""I have access to aws account with username. I want to create access profile in my CI server so that I can test my applications against the AWS tools like kinesis, dynamodb etc.I wrote a method to generate access key, secret key and session token(using). It does not seem to be working.Error - Unable to load AWS credentials from any provider in the chainTried usingtoo, which makes more sense than. But throws same Unable to load creds error.The request its sending iswhere resourcePath is, dont know why?I'm using, asks for profile which I don't have. All I have is username and password to aws account.When I check the UI users page, I have restricted access""",True,1,50,False,0,0,False,0,0,False,0,0,True,2,100,False,0,0,False,0,0,False,0,0,False
385,48896074,"""I received an utf-8 encoded Indian language text file through Google Cloud Vision (OCR). I did some processing on the file usingand now the file shows strange characters.shows(after sed)Original file shows this:Processed file shows this:This is the command I ran:Is there any way to restore it back to original encoding?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False
386,44556228,"""I want to send a json object while by using the http POST method to the Google Vision API. I am using the following code:I getting a bad request error. Need help with this. The format of my json object (request) is as follows:""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
387,32558923,"""I'm using Google's Vision API BarcodeScanner on my project. I would like to interrupt scanning once a code has been scanned and store the content in another activity. How can i do that ? There are so many classes and 'interconnections' :xThanks !""",False,0,0,True,1,100,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False
388,51183169,"""Does anyone know if any SageMaker built-in algorithm supports multiple object detection in image recognition? I am thinking something like multi-label image training and detection / inference.Thus, can we:a) train using multi-label imagesand/orb) infer multiple objects from images (sort of like AWS Rekognition but with custom labels and training / transfer learning).Also, I know that the doc for SageMaker Image Classification Algorithm says ""takes an image as input and classifies it intooneof multiple output categories"".Any recommendations are also welcome.""",True,4,100,False,0,0,True,2,50,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
389,43070014,"""Iam doing a project with nodejs and aws.I am using WebRTC and taking photo.After i am taking photos base64 data and posting nodejs and i am putting it my aws console and i am using it for detectfaces but its giving error.But i am adding photo from my aws console manually detect faces not giving a error.My codes here : MY WEBCAM JS : this is giving a base64 for me.and i am trying post with POSTMAN CHROME EXTENSION to my nodejs i can put it well but i can't  using a detect faces.My nodejs :MY ERROR :How can i do this please help me i could not fint anything.Thanks for help.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
390,46509380,"""In the above code if I provide the source image as david.jpg it will work with no errors,but if I store image name in a variable and use json_encode and send it as source image.It throws a big error.What am I doing wrong?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
391,47427567,"""I am trying to testwhich uses Google's Vision API. In, I tried to view what fields the argument has. The problem is that field names are cryptic. Why are the field names cryptic?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
392,55376350,"""I am facing an issue with Azure Computer Vision API. If I send a request with contentType = application/json and image URL in JSON request body things work fine but on sending a binary image(base 64 encoded) with contentType = application/octet-stream it gives me ImageFormatInvalid in the respContent-Type: multipart/form-data and asking input as binary image data""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
393,43660043,"""I have the AWS CLI installed on Windows and am using the Windows command prompt.I am trying to use Rekognition but I cannot seem to get any commands working. The closest I have gotten is with:This results in:Why is it expecting a comma?EDIT:When I try the format from the documentation I also get errors:""",False,0,0,False,0,0,True,2,100,False,0,0,False,0,0,True,2,100,False,0,0,False,0,0,False
394,54672488,"""I'm trying to scan for texts from images but I couldn't find source codes without using an S3 bucket. This is the only source code I found but it uses an S3. I'm using python for this project.Found one hereand ran it's different from what I need because it detects labels only.""",True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
395,49631726,"""I getas I am trying to pass an image to. I make an HTTP request to an, download the image and pass the buffer to the aws function.Here is the code for it:I do not understand what could be the reason for this error. It works for other images but throws an error for some of the images. What could be the reason for this?Here is the trace for this:""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
396,54132185,"""I am trying image analysis with google vision in R, able to do it for a single image stored in folder, I have to choose the image and then run googlevisionresponse.getGoogleVisionResponse(file.choose(),feature = ""LABEL_DETECTION"")I have 100+ images, i want to do the analysis for all the images in that folder, do not want to choose each image at a time, any ways to do the analysis for all image at same time and save the result in a file.Any help regarding this?""",True,1,100,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
397,53239821,"""I want to use Google Cloud Vision API on a family photo. I activated the API on my GCP account, received an API Key but I don't know where I should insert it. Here's my code :I get the following error :  ""error"": { ""code"": 403, ""message"": ""The request is missing a valid API key."", ""status"": ""PERMISSION_DENIED"" } }.Update: Thanks to the provided answer by Dan D., I added the following line:""",True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False
398,55464809,"""I have try to implement the google cloud vision with API ImageAnnotator using a codeigniter PHP.I have install the require google cloud vision using a composer to my third party directory in codeigniter.This is the code looks like in my controller :I got the error :I dont understand why this error occur :does not existBecause when i opened the link the file is there.And this error :is a line code :$middleware = ApplicationDefaultCredentials::getMiddleware($scopes);What is the proper way to use the google cloud vision ImageAnnotatorClient in codeigniter PHP ?Is there a problem with the authentication to google cloud api ?Thank You""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
399,55043291,"""I'm trying to get the pitch / yaw / roll of a face in an image using the Vision framework but always get 0 for all values. Images should be very easy to process (mostly forward looking portraits).I've successfully got these values by using Amazon Rekognition on them, so the images themselves aren't the issue. (I need to do a batch of about 70,000 so using rekogniton for them all will get expensive and slow.)This is the request code:And here's the handler code:Any help appreciated :)""",False,0,0,True,3,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
400,52383178,"""I am usingonto detect text values in hoarding boards that are usually found above a shop/store. So far I have been able to detect individual words and their bounding polygons' coordinates. Is there a way to group the detected words based on their relative positions and sizes?For example, the name of the store is usually written in same size and the words are aligned. Does the API provide some functions that group those words which probably are parts of a bigger sentence (the store name, or the address, etc.)?If the API does not provide such functions, what would be a good approach to group them? Following is an example of an image what I have done so far:Vision API output excerpt:""",False,0,0,True,1,50,True,2,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
401,56351778,"""I'm using a fluture to handle the response from an AWS service request.I get the expected response using a callback or a Promise wrapped around the callback. When I try to use a fluture, looks like I am getting back a regurgitation of the request. Gotta be something stoopid... (again)Expected results:{ TextDetections:   [ { DetectedText: 'text1',       Type: 'LINE',       Id: 0,       Confidence: 98.7948989868164,       Geometry: [Object] },     { DetectedText: 'text2',...Actual results:c5GeDWkmkn3ZpFJK/UszSxBOCN2AR7Gs0uqtHlSDuGHX+EnuakC43xxqN6ABWY/e+lRiOaNrg+UWKqGAHfii0bXZv...""",False,0,0,False,0,0,True,5,100,False,0,0,False,0,0,False,0,0,False,0,0,True,1,20,False
402,45790003,"""What is the daily limit on the number of images that could be processed using Watson Visual Recognition. Free plan on the doc shows 250. Can we upload more on a Standard plan ??""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
403,47744054,"""i'm trying to recognizefrom the card game. i've been trying to use a variety of image recognition APIs(google vision api, vize.ai, azure's computer vision api and more), but none of them seem to work ok.they're able to recognize one of the cards when only one appears in the demo image, but when both appear with another one it fails to identify one or the other.i've trained the APIs with a set of about 40 different images per card, with different angles, backgrounds and lighting.i've also tried using ocr(via google vision api) which works only for some cards, probably due to small letters and not much details on some cards. Does anyone know of a way i can teach one of these APIs(or another) to read these cards better? or perhaps recognize cards in a different way?the outcome should be a user capturing an image while playing the game and have the application understand which cards he has in front of him and return the results.thank you.""",False,0,0,False,0,0,True,1,100,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False
404,55382899,"""Is their any API from which we can get the number of person trained in a particularin?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
405,56122848,"""Not sure if this is more google-cloud-related or pytest-related. See files below.When I run eitheror, the script runs fine.But when I run, the line in the scriptthrows ""ModuleNotFoundError: No module named 'google.cloud'"".I have tried unsuccessfully to add various package names into the requirements.txt file and/or runandwith and withoutflags. What steps can I take to overcome this error?conftest.py: (empty)requirements.txt:app/my_script.py:test/test_my_script.py:""",False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
406,55466156,"""I want to run OCR using the DetectText method of the Google Vision API. I want to prepare for the situation that the OCR program that I develop is disconnected in the middle of running. So I want to generate an error if there is no response within 2 seconds after calling the DetectText method. (Default is 10 minutes, set to 600000 milisecond). Thank you for your help. In the sample source will be even more helpful.Thank you.""",True,2,100,False,0,0,True,1,50,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
407,47570243,"""I have used Google vision API to read text from any object like newspaper or text in wall. I have tried same sample from Google developer website but my Text Recognizer always return false onfunction. am tested on Blackberry keyone and also tested on Moto x play its working fine.Can anyone help me on this. Thanks in Advance""",False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
408,55170430,"""I am developing a system to identify persons, I am using an app (to take photos) and then send the photo to a Web Asp.Net Core API (It use Microsoft Azure Face API). But the system is not secure!. Because someone using a Photo of other people can validate to another person !. The system is for validate a person! If someone use a photo then the system is not secure!Some idea about What can I do to check that the person is a person and not is a photo of a another person?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
409,53790848,"""I am using google vision library for OCR application (according to) and when I run the application textRecognizer.isOperational() method returns always false. I think it is because google play services cannot download the required OCR file but it works in some devices. Is it possible to manually download and add the file?Thanks every one""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
410,54685737,"""We are using Microsoft's Azure Face API for over 12 months now. But our low level API Android users (19) starting to get this error:javax.net.ssl.SSLException: hostname in certificate didn't match:  != <.cognitiveservices.azure.com> OR <.cognitiveservices.azure.com>It is working on level api 21+""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
411,56175138,"""Wrong image recognition on Azure Custom Vision Service.I have a doubt. I'm using Azure Custom Vision Service for image recognition.I uploaded my photos and I put the coca cola tag,I added 20 similar photos and to all I put their tagbut at the time of doing the test, I get these results.I'm doing a test with this image.Why does Custom Vision Service say that other soft drinks are Coca-Cola?Do I have to do other things specifically?Are my tags wrong?Thanks.""",False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False
412,41998868,"""I am trying to compare faces using AWS Rekognitionthrough Python boto3, as instructed in the AWS documentation.My API call is:But everytime I run this program,I get the following error:I have specified the secret, key, region, and threshold properly. How can I clear off this error and make the request call work?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
413,42222036,"""I'm currently using node.js to create a post-upload API, to upload an image, which is processed by the Watson Visual Recognition Service. This returns a JSON, which is currently logged to the console.Is there a way to send this JSON back to the user, after the process is done?I'm a total newbie to Node.js, so I really appreciate your help.This is my code:""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
414,39735249,"""It is great to get face detection using Google vision API for Android but there is no where I can find how they did that and how it is compared to other state of the art face detection techniques like Deep-learning etc. Did they publish their research somewhere?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
415,53798619,"""I'm trying to make a Google Cloud Vision API request from a React camera component, with my image being sent directly to the API as a base64 encoded string. Specifically, I'm using the react-camera npm to get a user's photo through their webcam or front-facing (selfie) mobile camera.The error I keep getting is ""Error: No image present."" After several hours trying various ways to encode, decode, stringify, and otherwise massage the blob data, I haven't been able to get the image into a format that works. Here are the relevant sections of my camera.js component:And here are the relevant parts of my API request route:Using strategically placed console logs, the data does appear to be passed but as an object, and it is several lines of encrypted data that looks like this:This is what is showing in the terminal after the base64 conversion of the foregoing:It looks like base64, which is what the Google Cloud Vision API is supposed to accept, but I keep getting back the error that there is ""no image present."" I've also tried submitting the blob itself, stringified and non-stringified versions of the blob and the base64 looking data.I have a sneaking suspicion that the blob data is not even image data to begin with. Does anyone know where I'm going wrong? Do I need to switch in a different camera/webcam node package?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
416,51186135,"""I'm finding the right way to use AWS Rekognition service.My problem isHow to verify a person image on multi collections, I'm readingfrom Amazon but cannot find the implementation document for it. My point isFace verificationtitle.Update 1:My target is: Using AWS Rekognition to get person's info by their face.My problem is: How to make AWS Rekognition improves its accuracy when recognizing a face.What I tried:Upload multi captured portraits of a person with sameExternalImageIDbut I'm not sure it works or not.Finding a way to createCollectionfor each person, then upload person's portraits to theirCollectionbut I don't how to search a face through multipleCollections.I'm trying use S3 for storage people's images then using Lambda function to do something that I've not got yet.Update 2:What is your input material:Input materials are some people's portrait photo with ExternalImageID is their name (eg: my portrait photo will have ExternalImageID is ""Long"").What are you trying to do:I'm trying to get ExternalImageID when I send a portrait photo of a registered person. (eg: with my other portrait photo, AWS has to response ExternalImageID is ""Long"").Do you have it working, but it is not recognizing some people?Yes, it's work but sometimes it cannot recognize exactly people.Please tell us your use-case / scenario and what you are trying to accomplish:Create an AWS Rekognition collection with sample name (eg facetest).Register some people with their name is ExternalImageID.Submit an image to AWS Rekognition API to get ExternalImageID - his name.""",False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
417,50808403,"""I have no problems using an Azure Computer Vision API service in C# using the same region/key but Python is giving me fits. I can't analyze anything from the web. Here is the snippet from a sample:I have tried numerous images with variations of the above, but I never get anything but a 404 - Resource not found error. Where am I going wrong? Is it a problem with the service or the URL? TIA""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
418,54722619,"""I am trying to implementusing Angular. I need to find a particular header from the response of the first Http call and then call the second one. But I am unable to find the header. Can you please help me find what I am missing here? You can see the things I had already tried in the code below.I am able to see the response headers in the browser network, but theobject is always null.The Azure documentation says ""The service has accepted the request and will start processing later. It will return Accepted immediately and include an  Operation-Location  header. Client side should further query the operation status using the URL specified in this header. The operation ID will expire in 48 hours.""""",False,0,0,False,0,0,True,1,100,False,0,0,True,1,100,True,1,100,False,0,0,False,0,0,False
419,43875720,"""I am working on running few examples on Microsoft Face API, I would like to know if there is a possibility that i can send the request to my local cloudlet to fetch and retrieve information instead of sending the request to Microsoft?Thanks!""",False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
420,52003791,"""Currently I am developing a bar code reader android app with Google vision API. I need to start camera preview when button is clicked and until the button is clicked screen should be empty white color screen. When I Try to do this camera preview starts at the same time screen also appears how to solve this problem please help me.My MainActivity Class}My activity_main.xml file""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
421,39161387,"""Using Google Visioni want to take photo to detect face, but photos are rotated. I had tried to rotate it using my legacy codebutalways return 0 so image keep wrong rotation""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
422,49741658,"""I am working on posting an image to the Google Vision API, and returning the labels of what the picture contains.I am using express.js and the Google Cloud Vision module, and I am having trouble creating a promise from the results of the Google Vision API. When I post an image to the API, it will return an array of labels. How do I ensure that after the vision API helper function runs that I store those results and return it to my react front end?Server.jsGoogleVisionAPI.js helperCan someone have the Vision API run, and then store the returned results to a label variable to have sent back to my react frontend?""",True,3,75,False,0,0,True,4,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
423,40843164,"""I am currently evaluating capabilities of IBM Watson Visual Recognition service to recognize faces. So that System should identify the each person that we have trained. Individuals may come with different clothes, and other possible variations. But system should identify each individual by looking at each face.As per IBM, IBM visual recognition do not support face recognition but only face detection.Can we use the custom classifiers by adding different types of images for each individuals?What is the significant pre/post-work from the developer to get at least 90% accuracy ?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True,1,100,False
424,44394496,"""Does anyone know if it is possible to use Lambda to call Rekognition functions when an image is uploaded to an S3 Bucket?I am looking at integrating a Raspberry Pi device with a Pi Cam to take photos and do some face recognition.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
425,54110288,"""I have to send an request with an image to Microsoft Azure Custom Vision with the header ""Prediciton-Key"" -> myKey  and the body should be an image (binary data).First of all i tryed with postman and it works fine, but when i put it on Unity ,i get an error :401 Unauthorized.Does anyone know why? (i put the api key as string)""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
426,53003814,"""So I have been working on a product (Android First and then iOS) for a long time that index faces of people using AWS Rekognition and when they are again scanned later, it identifies them. It's working great when I index a face from an Android device and then try to search it with an Android device. But if I try to search it later on iOS app, it doesn't find it. Same is the result if I go other way round. Index with iOS, search with Android, not found.The collection ID is same while indexing and searching on both devices. I couldn't figure out how is it possible that a face indexed by one OS type, same region, same collection, couldn't be found while on other device.If anyone here could try and help me with the issue, please do. I'll be really thankful.Update 1: I have called ""listCollections"" function on both iOS and android apps. Both of them are showing different list of collections. This is the issue. But I can't figure our why it is happening. The identity pool and region is same on both of them.Here is my Android Code to access Rekognition:Here is my iOS code to access Rekognition:""",False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
427,42406824,"""I am using PHP library for using Google Cloud Vision. The docs tells about 2 ways of authentication - 1) API and 2) Service Account.How do I use API based auth with my VisionClient?There is no document on using it. Please let me know if I am wrong.I get the below error message when running the above code.""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
428,44607269,"""I'm trying to use Google Cloud Vision API, but facing some issues. Let me explain the steps I took and then the issue I'm facing. I'm running this code in Windows 10.Download and install ""GoogleCloudSDKInstaller"".gcloud auth application-default login to activate my logincredentialUsedcode to run the face detector, for the imagein my local system.cd into the folder where image existsThen run the following code:python detect_face.py ""image.jpg""But I'm getting this error:Can anyone please tell me why I'm getting this issue?""",False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,True
429,50546373,"""I'm trying to use IBM Watson visual recognition in a web application. I want to send the path of the photo uploaded by the client to a function or a controller so I can use it to build and get a result from visual recognition(build an object).I managed to get the path like this(in internet explorer):I want to know how can i send the path to a controller or to a function in c#.I also tried to build a form and add an action to the controller but the controller name didn't show up.""",True,1,100,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
430,44276413,"""Error:Execution failed for task ':app:transformResourcesWithMergeJavaResForDebug'.""",False,0,0,False,0,0,False,0,0,False,0,0,True,1,100,False,0,0,False,0,0,False,0,0,False
431,43130920,"""I'm trying out Microsoft Cognitive Services Face API now, looking at here as reference:Now, I don't understand why the second parameter for AddPersonFaceAsync is taking in GUID. My logic tells me that you would want to add the groupId of the person, and the name of the person (the same name that is used when calling CreatePersonAsync). But the function requires that I pass in a GUID?What GUID do I use here? Do I just generate anything? How is that GUID is going to be associated with the person's name?""",True,1,100,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False,0,0,False
